Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,log_return
2019-04-30 00:00:00-04:00,263.7067077125926,264.4704554333061,262.29605171531756,264.18292236328125,81111700,0.0,0.0,0.0,0.0005107148547383034
2019-05-01 00:00:00-04:00,264.8118711118755,265.0185406267152,262.18818009576734,262.1971740722656,71671900,0.0,0.0,0.0,-0.007544957435038135
2019-05-02 00:00:00-04:00,262.08036361263817,262.99687175976754,260.13955670306206,261.631103515625,65030200,0.0,0.0,0.0,-0.00216128376878455
2019-05-03 00:00:00-04:00,263.1046927620058,264.4704336008856,261.7389245024655,264.19189453125,56543700,0.0,0.0,0.0,0.009740202580037938
2019-05-06 00:00:00-04:00,259.89692165063803,263.54491082051743,259.58243415240935,263.1046447753906,107198100,0.0,0.0,0.0,-0.004123870405561725
2019-05-07 00:00:00-04:00,260.70562286447625,261.29864946948265,256.806048601852,258.7109069824219,144729900,0.0,0.0,0.0,-0.01684059288147033
2019-05-08 00:00:00-04:00,258.3515625,260.0587457295105,257.75853576162285,258.3515625,91568300,0.0,0.0,0.0,-0.00138994632750844
2019-05-09 00:00:00-04:00,256.2848860812778,258.17175626704255,254.55072152918922,257.56976318359375,103471100,0.0,0.0,0.0,-0.0030306943167337508
2019-05-10 00:00:00-04:00,256.6352472217009,259.6183398447477,253.65215459865416,258.86358642578125,112429300,0.0,0.0,0.0,0.005010621216054112
2019-05-13 00:00:00-04:00,253.76006930266527,254.7214650101081,251.52273551419995,252.3583526611328,127290500,0.0,0.0,0.0,-0.02545111786348908
2019-05-14 00:00:00-04:00,253.37364746715613,256.1680589417973,253.24786892518065,254.64056396484375,77003200,0.0,0.0,0.0,0.009002885977293928
2019-05-15 00:00:00-04:00,253.01427522562122,256.77008271546595,252.80760572827901,256.13214111328125,73956400,0.0,0.0,0.0,0.0058404898052621945
2019-05-16 00:00:00-04:00,256.83298031022184,259.8609886388919,256.76111076781007,258.5042419433594,76749600,0.0,0.0,0.0,0.009218616122562473
2019-05-17 00:00:00-04:00,256.2040601319123,259.3129323114473,256.1860721788903,256.8330078125,100353000,0.0,0.0,0.0,-0.00648600500147456
2019-05-20 00:00:00-04:00,255.23365072213795,256.94083365080587,254.38903952425764,255.13482666015625,62877600,0.0,0.0,0.0,-0.006633961221758078
2019-05-21 00:00:00-04:00,256.82395261777503,257.81233007528556,256.5723681213772,257.4349670410156,46847100,0.0,0.0,0.0,0.008974995596313207
2019-05-22 00:00:00-04:00,256.482621077497,257.59677743350494,256.1681335000444,256.64434814453125,49482500,0.0,0.0,0.0,-0.0030758659080953876
2019-05-23 00:00:00-04:00,254.4250411221507,254.46995617412554,252.09787656412092,253.50856018066406,98733800,0.0,0.0,0.0,-0.012293676685569466
2019-05-24 00:00:00-04:00,254.94615951885572,255.3594986295187,253.46360640115535,254.08358764648438,55268100,0.0,0.0,0.0,0.0022657076720769
2019-05-28 00:00:00-04:00,254.36206462869922,255.31449378901283,251.70245267653993,251.7204132080078,70029400,0.0,0.0,0.0,-0.00934429790861735
2019-05-29 00:00:00-04:00,250.60619383962467,251.01051135068815,248.62943905003047,250.0311279296875,104972900,0.0,0.0,0.0,-0.0067335783655773085
2019-05-30 00:00:00-04:00,250.785904569244,251.62154901071113,249.6178395350318,250.7140350341797,62523800,0.0,0.0,0.0,0.002727565150426159
2019-05-31 00:00:00-04:00,248.171261594784,248.99788472790675,247.30866255936388,247.3356170654297,86862800,0.0,0.0,0.0,-0.013566799105659832
2019-06-03 00:00:00-04:00,247.3715764238145,248.48573261773257,245.37686062526726,246.70668029785156,96428000,0.0,0.0,0.0,-0.0025460860768173887
2019-06-04 00:00:00-04:00,248.99785687797655,252.19658586974714,248.5485968800239,252.0618133544922,77231900,0.0,0.0,0.0,0.02147424672373255
2019-06-05 00:00:00-04:00,253.6791519839394,254.27217850352002,251.8731453413565,254.24522399902344,71169700,0.0,0.0,0.0,0.008624901565889687
2019-06-06 00:00:00-04:00,254.5418581548276,256.57249566352033,253.8949223538339,255.8986053466797,69430400,0.0,0.0,0.0,0.006482043069828691
2019-06-07 00:00:00-04:00,256.91383395209493,259.53752459010883,256.74311294719047,258.45928955078125,74272200,0.0,0.0,0.0,0.00995690115759107
2019-06-10 00:00:00-04:00,260.0047272218072,261.3075921861058,259.5554672231737,259.64532470703125,60799100,0.0,0.0,0.0,0.004578369678107208
2019-06-11 00:00:00-04:00,261.46036226590786,261.8287588074491,258.93552290959707,259.58245849609375,58641300,0.0,0.0,0.0,-0.00024215272479022332
2019-06-12 00:00:00-04:00,259.348806008108,259.90588397794284,258.61201308383846,259.1241760253906,47096300,0.0,0.0,0.0,-0.0017670203519548622
2019-06-13 00:00:00-04:00,260.03175438157257,260.5529114811726,259.33090968470435,260.1934814453125,48945200,0.0,0.0,0.0,0.004118122754845466
2019-06-14 00:00:00-04:00,259.9058532714844,260.50784619847957,259.1421059363474,259.9058532714844,52324700,0.0,0.0,0.0,-0.0011060510327602913
2019-06-17 00:00:00-04:00,260.13956380841864,260.76853892968074,259.8340702245848,260.0047912597656,39205700,0.0,0.0,0.0,0.0003805961294167659
2019-06-18 00:00:00-04:00,261.8197473625696,263.7785143172778,261.46031743785153,262.72723388671875,85434800,0.0,0.0,0.0,0.010416301704166742
2019-06-19 00:00:00-04:00,262.86208891416766,263.85046667610106,261.8916991065089,263.3203430175781,78674400,0.0,0.0,0.0,0.0022549647911054294
2019-06-20 00:00:00-04:00,265.99796665760397,266.24055727570857,263.3832692020409,265.8362121582031,116570000,0.0,0.0,0.0,0.009509050104315797
2019-06-21 00:00:00-04:00,265.5671176917623,266.82212083031214,265.2330527028107,265.4497375488281,83309500,1.432,0.0,0.0,-0.0014548650411585484
2019-06-24 00:00:00-04:00,265.65754963678484,265.97353934932704,264.97134386409994,265.1248474121094,47582700,0.0,0.0,0.0,-0.0012246729735432282
2019-06-25 00:00:00-04:00,265.1788831412484,265.2059687471691,262.41604112123906,262.5243835449219,82028700,0.0,0.0,0.0,-0.009856869940159108
2019-06-26 00:00:00-04:00,263.418210537563,263.92382683504434,262.15416979385975,262.26251220703125,51584900,0.0,0.0,0.0,-0.0009980102847322314
2019-06-27 00:00:00-04:00,263.020892537568,263.6980600603321,262.6416941550696,263.19244384765625,40355200,0.0,0.0,0.0,0.0035395331256502516
2019-06-28 00:00:00-04:00,264.16752703039054,265.0433313760385,263.65290070464994,264.5467529296875,59350900,0.0,0.0,0.0,0.005132505083204286
2019-07-01 00:00:00-04:00,267.8693936742107,268.0861060069671,265.747596702322,266.9484558105469,78705600,0.0,0.0,0.0,0.009037595028354772
2019-07-02 00:00:00-04:00,266.9034220756254,267.6979700486466,266.06374060351243,267.643798828125,61504500,0.0,0.0,0.0,0.002601397246875692
2019-07-03 00:00:00-04:00,268.32086133027957,269.80161425412496,268.17639561424454,269.7835388183594,40898900,0.0,0.0,0.0,0.007962941766445297
2019-07-05 00:00:00-04:00,268.55562454830994,269.6391036536074,267.26449836154364,269.4765625,51677300,0.0,0.0,0.0,-0.0011385094160223375
2019-07-08 00:00:00-04:00,268.1674620091727,269.2960749060107,267.45417094324387,267.99591064453125,45841800,0.0,0.0,0.0,-0.005509698357036186
2019-07-09 00:00:00-04:00,266.8401623023329,268.6278671624564,266.7859910977244,268.3299255371094,41101300,0.0,0.0,0.0,0.0012455672027273934
2019-07-10 00:00:00-04:00,269.3954061841779,270.5601425237143,268.8627041508156,269.6120910644531,58448500,0.0,0.0,0.0,0.004766937386316172
2019-07-11 00:00:00-04:00,270.2530867910683,270.48781949375126,269.2418542299152,270.2440490722656,50826100,0.0,0.0,0.0,0.0023412099983275425
2019-07-12 00:00:00-04:00,270.73164779402924,271.5261956250817,270.42466841458145,271.4539489746094,40326000,0.0,0.0,0.0,0.0044670717582153685
2019-07-15 00:00:00-04:00,271.8873226456437,271.8873226456437,271.03860367732375,271.5442199707031,33900000,0.0,0.0,0.0,0.000332490980957445
2019-07-16 00:00:00-04:00,271.45399780135625,271.66167251628906,270.3615081141636,270.6684875488281,36650100,0.0,0.0,0.0,-0.0032302200638341105
2019-07-17 00:00:00-04:00,270.64132560824015,270.8038392241641,268.8265075683594,268.8265075683594,36036300,0.0,0.0,0.0,-0.006828560615557144
2019-07-18 00:00:00-04:00,268.32988263092403,270.1898338357982,267.887475346022,269.81060791015625,51392600,0.0,0.0,0.0,0.003654042428546944
2019-07-19 00:00:00-04:00,270.903180082799,270.93026568631416,268.1403383081677,268.3118896484375,58678600,0.0,0.0,0.0,-0.005570189477595022
2019-07-22 00:00:00-04:00,268.7091319171699,269.5127173993327,268.19450545816716,268.9709777832031,43638100,0.0,0.0,0.0,0.00245341329611648
2019-07-23 00:00:00-04:00,270.09063745855633,270.8941955566406,269.25996619761105,270.8941955566406,44564500,0.0,0.0,0.0,0.007124837845253751
2019-07-24 00:00:00-04:00,270.1357635765845,272.1672668457031,270.04546903159616,272.1672668457031,47213200,0.0,0.0,0.0,0.00468850658448261
2019-07-25 00:00:00-04:00,271.71581505222247,271.76998626708985,270.06351033668966,270.8670959472656,55394100,0.0,0.0,0.0,-0.004788549204073789
2019-07-26 00:00:00-04:00,271.55339355318756,272.8806438758629,271.4269756395827,272.6820068359375,45084100,0.0,0.0,0.0,0.006678026416355287
2019-07-29 00:00:00-04:00,272.5644676648038,272.68184778639005,271.63449196441434,272.18524169921875,38126500,0.0,0.0,0.0,-0.0018234359862745464
2019-07-30 00:00:00-04:00,270.7858119974368,271.9234625037329,270.4065859773304,271.51715087890625,45849000,0.0,0.0,0.0,-0.0024575619518438785
2019-07-31 00:00:00-04:00,271.7610104788734,271.9506373281496,266.53329417463294,268.5467224121094,104245200,0.0,0.0,0.0,-0.011000396684991642
2019-08-01 00:00:00-04:00,268.70014633011544,271.65258755474997,265.4136125645929,266.2081604003906,142646600,0.0,0.0,0.0,-0.008746350879381026
2019-08-02 00:00:00-04:00,265.314330902532,265.5581013739478,262.650793388134,264.2037658691406,116749700,0.0,0.0,0.0,-0.007557914795027543
2019-08-05 00:00:00-04:00,260.11372490987765,260.22206736292844,254.36231674350026,256.2583923339844,178745400,0.0,0.0,0.0,-0.030534365356122528
2019-08-06 00:00:00-04:00,258.1454190061771,260.0685801265157,256.6737031233253,259.85186767578125,120711700,0.0,0.0,0.0,0.013925448455678335
2019-08-07 00:00:00-04:00,256.7819852077057,260.7727722927134,254.6511774136103,260.00531005859375,140572300,0.0,0.0,0.0,0.0005903251656045327
2019-08-08 00:00:00-04:00,261.4950674503696,265.10662841796875,260.94431762874206,265.10662841796875,87713900,0.0,0.0,0.0,0.019430062335866083
2019-08-09 00:00:00-04:00,264.167639801697,264.76355072411707,261.52217775603447,263.3008728027344,93730000,0.0,0.0,0.0,-0.006834735087989152
2019-08-12 00:00:00-04:00,261.80202916869314,263.29179245654484,259.1475298322207,260.0955810546875,65527600,0.0,0.0,0.0,-0.012248198455973025
2019-08-13 00:00:00-04:00,259.79763351897674,265.58516336808646,259.4545308129541,264.1405334472656,94299800,0.0,0.0,0.0,0.015432102275058313
2019-08-14 00:00:00-04:00,260.0956003464888,260.70052138237736,256.204145582048,256.3305358886719,135622100,0.0,0.0,0.0,-0.0300135177064087
2019-08-15 00:00:00-04:00,257.21539563778583,257.9016010899172,254.9672075856533,257.0077209472656,99556600,0.0,0.0,0.0,0.002638359570502402
2019-08-16 00:00:00-04:00,258.660050411632,261.23326599547846,257.0619167770849,260.7998962402344,83018300,0.0,0.0,0.0,0.014647305160242041
2019-08-19 00:00:00-04:00,263.8154737214388,264.6190316225491,263.13830611256157,263.9418640136719,53571800,0.0,0.0,0.0,0.011975434626097403
2019-08-20 00:00:00-04:00,263.43622123692984,263.9689230625115,261.79298227907464,261.91937255859375,51596400,0.0,0.0,0.0,-0.007692148752690642
2019-08-21 00:00:00-04:00,264.07728701486997,264.420362082352,263.3910817718715,264.0502014160156,49524700,0.0,0.0,0.0,0.008102523873672496
2019-08-22 00:00:00-04:00,264.75450123640525,265.38650783914835,262.1993065597355,263.9689636230469,51666400,0.0,0.0,0.0,-0.00030770774619082175
2019-08-23 00:00:00-04:00,262.6688127245855,264.3301272824833,255.94227013252467,257.1882629394531,149161500,0.0,0.0,0.0,-0.026023176862706165
2019-08-26 00:00:00-04:00,259.3733507016829,260.032470703125,257.847463513026,260.032470703125,72423800,0.0,0.0,0.0,0.010998153198728211
2019-08-27 00:00:00-04:00,261.42296771919814,261.79315619388603,258.25381270582216,259.0122375488281,66668900,0.0,0.0,0.0,-0.003931200730863615
2019-08-28 00:00:00-04:00,258.3530199208042,260.99848164367427,257.5494344017355,260.8359680175781,59696700,0.0,0.0,0.0,0.007016424914438879
2019-08-29 00:00:00-04:00,263.3911606210267,264.6913248632864,262.3889380553566,264.1676330566406,57899400,0.0,0.0,0.0,0.012692140614168679
2019-08-30 00:00:00-04:00,265.6483068564536,265.66635473768406,263.1202257833285,264.0502014160156,62901200,0.0,0.0,0.0,-0.00044463338757516624
2019-09-03 00:00:00-04:00,262.3528412178477,263.2647416845759,261.17906729483354,262.5063171386719,69101400,0.0,0.0,0.0,-0.00586409491534301
2019-09-04 00:00:00-04:00,264.6732441815311,265.50388772814705,263.9238298917129,265.48583984375,46887300,0.0,0.0,0.0,0.011286358305550692
2019-09-05 00:00:00-04:00,267.9688277765969,269.81070420416734,265.44975604997495,268.8988037109375,83258100,0.0,0.0,0.0,0.012773609102005423
2019-09-06 00:00:00-04:00,269.21478476498777,269.7474866798832,268.53761711069353,269.1064147949219,49584300,0.0,0.0,0.0,0.0007717809684679722
2019-09-09 00:00:00-04:00,270.0906625871632,270.1809295889888,268.3029295757313,269.241943359375,51260300,0.0,0.0,0.0,0.0005034976526383517
2019-09-10 00:00:00-04:00,268.4834677166774,269.24191987648885,267.22846442804376,269.1787109375,57947100,0.0,0.0,0.0,-0.000234881116321084
2019-09-11 00:00:00-04:00,269.48563003768334,271.17403024628595,268.8355480133743,271.0927734375,68821100,0.0,0.0,0.0,0.007085587758735912
2019-09-12 00:00:00-04:00,271.99570650637503,273.0881960688336,271.23728195073244,272.0318298339844,72908700,0.0,0.0,0.0,0.003457981194623372
2019-09-13 00:00:00-04:00,272.4742232943265,272.8263637238987,271.4810384912023,271.8512268066406,62104800,0.0,0.0,0.0,-0.0006641245090337478
2019-09-16 00:00:00-04:00,270.7225736719622,271.8963473751053,270.3704608488334,271.0115051269531,58191200,0.0,0.0,0.0,-0.003093682067418335
2019-09-17 00:00:00-04:00,270.813033189318,271.7881430014749,270.6414817555253,271.6978759765625,41475500,0.0,0.0,0.0,0.002529424548229464
2019-09-18 00:00:00-04:00,271.3095130844703,271.96863296095114,269.2780097922511,271.86029052734375,73375800,0.0,0.0,0.0,0.000597597702042485
2019-09-19 00:00:00-04:00,272.2485052514616,273.24169007108816,271.5081286082832,271.8421936035156,76560500,0.0,0.0,0.0,-6.656921519709869e-05
2019-09-20 00:00:00-04:00,272.44450325727587,272.7257172981861,269.7686931121249,270.5578308105469,89565000,1.384,0.0,0.0,-0.004735859644802609
2019-09-23 00:00:00-04:00,269.89569132762455,271.21093939721106,269.64171563544,270.4943542480469,43476800,0.0,0.0,0.0,-0.0002346411845071117
2019-09-24 00:00:00-04:00,271.582733535712,271.9727625422939,267.4102536031992,268.3717346191406,94869400,0.0,0.0,0.0,-0.00787813763427625
2019-09-25 00:00:00-04:00,268.453505394503,270.4036791164658,266.97499296973297,269.959228515625,71854000,0.0,0.0,0.0,0.005897853205181214
2019-09-26 00:00:00-04:00,269.9682417151954,270.1768477756016,267.99085778219984,269.39678955078125,56179700,0.0,0.0,0.0,-0.002085595227917736
2019-09-27 00:00:00-04:00,270.1495830366901,270.2584534548734,266.39437020670596,267.9454345703125,84746600,0.0,0.0,0.0,-0.005401989438789556
2019-09-30 00:00:00-04:00,268.4623823226864,269.89552405150636,268.417040423399,269.1880187988281,51662400,0.0,0.0,0.0,0.0046267326577851264
2019-10-01 00:00:00-04:00,270.06803711359674,270.72112142464823,265.76858154658476,265.98626708984375,88242400,0.0,0.0,0.0,-0.011965410122124709
2019-10-02 00:00:00-04:00,264.4079776780748,264.4170571356595,259.9996795705218,261.2876892089844,122539500,0.0,0.0,0.0,-0.017822622178552905
2019-10-03 00:00:00-04:00,261.0608435391244,263.4554943744778,258.3487439616913,263.42828369140625,85278800,0.0,0.0,0.0,0.008159104994275523
2019-10-04 00:00:00-04:00,264.0813879558739,267.2470176140269,264.0269389043035,266.9930419921875,65091200,0.0,0.0,0.0,0.013441435323442441
2019-10-07 00:00:00-04:00,266.19480049123445,267.818445039267,265.5598476544299,265.8410339355469,59610500,0.0,0.0,0.0,-0.004324084752376223
2019-10-08 00:00:00-04:00,263.9907492254181,264.7254656083408,261.677729624761,261.7140197753906,95708100,0.0,0.0,0.0,-0.01564613331777398
2019-10-09 00:00:00-04:00,263.72761868689645,265.13355020756165,263.10174525349936,264.19927978515625,62359400,0.0,0.0,0.0,0.009451286026968653
2019-10-10 00:00:00-04:00,264.1177256934721,266.8661164022148,263.9544615360279,265.98626708984375,55296300,0.0,0.0,0.0,0.006741013904016491
2019-10-11 00:00:00-04:00,268.73454237201105,270.97498072998906,268.6166478742334,268.7436218261719,98720400,0.0,0.0,0.0,0.010313166453256528
2019-10-14 00:00:00-04:00,268.42614651152667,269.0973894531063,268.0996183355658,268.4443054199219,40394800,0.0,0.0,0.0,-0.0011143825914325944
2019-10-15 00:00:00-04:00,269.4874853651235,271.8458464973218,269.3695631563232,271.10205078125,46754500,0.0,0.0,0.0,0.009851857314116863
2019-10-16 00:00:00-04:00,270.63938477659065,271.35596965464424,270.2312245406846,270.6665954589844,48928200,0.0,0.0,0.0,-0.0016075327321418698
2019-10-17 00:00:00-04:00,271.8276621175921,272.3356133684746,270.77546947468795,271.46484375,45736600,0.0,0.0,0.0,0.0029448536283327442
2019-10-18 00:00:00-04:00,270.929634312639,271.5736388782995,269.4239120539197,270.27655029296875,64304000,0.0,0.0,0.0,-0.004386946893307098
2019-10-21 00:00:00-04:00,271.5918227015919,272.3083799212792,271.1564240881151,272.10882568359375,39048600,0.0,0.0,0.0,0.006756385558553291
2019-10-22 00:00:00-04:00,272.64394157592534,272.93420726927076,271.12916766106264,271.2198791503906,48594700,0.0,0.0,0.0,-0.0032722266226370422
2019-10-23 00:00:00-04:00,270.9660114166438,272.0635461348605,270.75737767629226,272.0091247558594,34352200,0.0,0.0,0.0,0.0029057585479490555
2019-10-24 00:00:00-04:00,272.94334172458434,273.0884746005034,271.62809406743776,272.4535217285156,35453100,0.0,0.0,0.0,0.0016324244618504125
2019-10-25 00:00:00-04:00,271.8820987429654,274.1134858073228,271.82767736883653,273.5692443847656,45205400,0.0,0.0,0.0,0.00408673146371985
2019-10-28 00:00:00-04:00,274.7846778376868,275.6101055167936,274.7574671529367,275.1112060546875,42147000,0.0,0.0,0.0,0.005620633022713761
2019-10-29 00:00:00-04:00,274.8391882309899,275.9548820296619,274.7121865401747,275.0296630859375,44284900,0.0,0.0,0.0,-0.00029644396161554454
2019-10-30 00:00:00-04:00,275.22913658461215,276.24503908773704,273.9229683145181,275.8731689453125,49643900,0.0,0.0,0.0,0.003062269676230578
2019-10-31 00:00:00-04:00,275.864092158819,275.864092158819,273.68715424802167,275.138427734375,69053800,0.0,0.0,0.0,-0.002666882696616746
2019-11-01 00:00:00-04:00,276.5807027657832,277.7326588147076,276.41741095435447,277.68731689453125,71141500,0.0,0.0,0.0,0.00922137670578227
2019-11-04 00:00:00-05:00,279.23831607348995,279.3743694834143,278.43101970583336,278.80291748046875,60606900,0.0,0.0,0.0,0.0040094219503181705
2019-11-05 00:00:00-05:00,279.00248856877056,279.3018337699568,278.2042716072942,278.4945373535156,42933200,0.0,0.0,0.0,-0.0011066986068328788
2019-11-06 00:00:00-05:00,278.4945741205653,278.8301818233875,277.6147249920431,278.5580749511719,46487100,0.0,0.0,0.0,0.00022812063538868443
2019-11-07 00:00:00-05:00,279.89139471405895,280.8710069278483,279.0659671347833,279.5376281738281,54272300,0.0,0.0,0.0,0.0035103449929883013
2019-11-08 00:00:00-05:00,279.19298934454866,280.2814721535745,278.4945632788722,280.22705078125,49032100,0.0,0.0,0.0,0.0024632599445419956
2019-11-11 00:00:00-05:00,278.848365987301,279.86426864392786,278.71228485760133,279.6919250488281,35797300,0.0,0.0,0.0,-0.001911440470674819
2019-11-12 00:00:00-05:00,280.05472917772806,281.17947453569053,279.5104877305214,280.281494140625,46484600,0.0,0.0,0.0,0.0021057046261079293
2019-11-13 00:00:00-05:00,279.29288019631105,280.77139259616905,279.0661151701065,280.3722839355469,53917700,0.0,0.0,0.0,0.0003238711635082936
2019-11-14 00:00:00-05:00,280.09095744342886,280.8619636831978,279.4560046150865,280.7803039550781,51219900,0.0,0.0,0.0,0.0014542215441633033
2019-11-15 00:00:00-05:00,282.1138019169126,282.8575977885821,281.42445511407726,282.812255859375,62023600,0.0,0.0,0.0,0.0072107435527764
2019-11-18 00:00:00-05:00,282.57633203669667,283.2566268714091,282.1228021468884,283.0207824707031,49228000,0.0,0.0,0.0,0.0007370606049583728
2019-11-19 00:00:00-05:00,283.6193815961007,283.6284610498649,282.29508236581955,282.9390869140625,67804700,0.0,0.0,0.0,-0.0002886973498563705
2019-11-20 00:00:00-05:00,282.34957224467774,282.86660297199927,280.3358983899287,281.886962890625,79406200,0.0,0.0,0.0,-0.0037254841227323254
2019-11-21 00:00:00-05:00,281.99581092576324,282.1046536636578,280.635221339549,281.43341064453125,54664700,0.0,0.0,0.0,-0.001610282054074652
2019-11-22 00:00:00-05:00,282.1772483826184,282.31330182529547,281.052503014795,282.059326171875,44850200,0.0,0.0,0.0,0.002221557595593282
2019-11-25 00:00:00-05:00,282.98453205746335,284.2453308105469,282.98453205746335,284.2453308105469,48647200,0.0,0.0,0.0,0.007720280839518701
2019-11-26 00:00:00-05:00,284.2815982160428,285.07073576578375,283.9641217688007,284.8893127441406,37569000,0.0,0.0,0.0,0.002263022347068322
2019-11-27 00:00:00-05:00,285.37010586387197,286.1592712402344,285.15242034281846,286.1592712402344,44444600,0.0,0.0,0.0,0.004447819766491001
2019-11-29 00:00:00-05:00,285.59683323960326,285.84175709981287,284.87119647744976,285.09796142578125,36592700,0.0,0.0,0.0,-0.0037157027511973695
2019-12-02 00:00:00-05:00,285.35186501415745,285.41536582716174,282.24973680572754,282.6760559082031,75767800,0.0,0.0,0.0,-0.008531282281461827
2019-12-03 00:00:00-05:00,279.9639558052549,280.8619636831978,278.5852351006926,280.7803039550781,73941700,0.0,0.0,0.0,-0.006729036147083534
2019-12-04 00:00:00-05:00,281.8235316935288,283.1115412943075,281.4788444906727,282.51287841796875,49080000,0.0,0.0,0.0,0.006151609786241075
2019-12-05 00:00:00-05:00,283.2112849549353,283.2294161852713,281.71461417355385,283.0207824707031,40709000,0.0,0.0,0.0,0.0017961943714936979
2019-12-06 00:00:00-05:00,284.92569252553795,286.00509617699373,284.9166130672193,285.6059875488281,48927000,0.0,0.0,0.0,0.009092863813329188
2019-12-09 00:00:00-05:00,285.21592864485524,285.88714413985167,284.63539699848997,284.7079772949219,34838500,0.0,0.0,0.0,-0.0031491811578145956
2019-12-10 00:00:00-05:00,284.6535275182076,285.31566348978197,283.73738821573176,284.3904724121094,52649800,0.0,0.0,0.0,-0.0011158171874070533
2019-12-11 00:00:00-05:00,284.84398729797243,285.4517295424743,284.30882533883084,285.19775390625,53429100,0.0,0.0,0.0,0.002834616297826109
2019-12-12 00:00:00-05:00,285.20687172961357,288.43600314424464,284.97105495075266,287.65594482421875,96389600,0.0,0.0,0.0,0.008582316957392422
2019-12-13 00:00:00-05:00,287.42005905278955,289.0527834416107,286.6490526203965,287.8282470703125,81503900,0.0,0.0,0.0,0.0005988079383216771
2019-12-16 00:00:00-05:00,289.5516273932872,290.39518635483904,287.7647184989822,289.80560302734375,82749700,0.0,0.0,0.0,0.006846425916688048
2019-12-17 00:00:00-05:00,290.18661712815833,290.4859347171941,289.787508555263,289.869140625,61097700,0.0,0.0,0.0,0.00021921809982750062
2019-12-18 00:00:00-05:00,290.25913538779594,290.4859003373177,289.8328161754444,289.8872375488281,48133000,0.0,0.0,0.0,6.24294083353405e-05
2019-12-19 00:00:00-05:00,290.07769870351285,291.1480502526444,289.8237230792523,291.0754699707031,85310500,0.0,0.0,0.0,0.004090569199578731
2019-12-20 00:00:00-05:00,292.1054650052227,293.48186803995895,291.13016050237536,292.3515930175781,147142100,1.57,0.0,0.0,0.004374583089899353
2019-12-23 00:00:00-05:00,293.13550600154747,293.1901949374519,292.65240185614937,292.7982482910156,52990000,0.0,0.0,0.0,0.0015266358414693926
2019-12-24 00:00:00-05:00,293.02612879098643,293.0716936318886,292.50655608135855,292.807373046875,20270000,0.0,0.0,0.0,3.1163484528917706e-05
2019-12-26 00:00:00-05:00,293.1901602146185,294.37515192605576,293.1810639379538,294.36602783203125,30911200,0.0,0.0,0.0,0.005309022662830287
2019-12-27 00:00:00-05:00,295.0952016079266,295.1498905317027,293.7643914337797,294.2930603027344,42528800,0.0,0.0,0.0,-0.0002479109934476753
2019-12-30 00:00:00-05:00,294.37512695792304,294.51184926989555,292.1874586969327,292.6705627441406,49729100,0.0,0.0,0.0,-0.005528457394511577
2019-12-31 00:00:00-05:00,292.1693441370268,293.62778090007464,291.82296227634913,293.38165283203125,57077300,0.0,0.0,0.0,0.002426713586110907
2020-01-02 00:00:00-05:00,294.9129966046256,296.1435533670269,293.9923531023892,296.12530517578125,59151200,0.0,0.0,0.0,0.009308362240355805
2020-01-03 00:00:00-05:00,292.74359626818324,295.0041745676097,292.68890732538284,293.88299560546875,77709700,0.0,0.0,0.0,-0.0076009790475737304
2020-01-06 00:00:00-05:00,292.1326909393538,295.08603116778096,292.01418902850315,295.0039978027344,55653900,0.0,0.0,0.0,0.0038071941267681098
2020-01-07 00:00:00-05:00,294.43903377463585,294.9130417417363,293.7280496413541,294.1747131347656,40496400,0.0,0.0,0.0,-0.0028150549237953015
2020-01-08 00:00:00-05:00,294.3660286722624,296.9547400028766,294.1199284891358,295.742431640625,68296000,0.0,0.0,0.0,0.005315058937999773
2020-01-09 00:00:00-05:00,297.3011671355,297.8207398631898,296.7177813744384,297.747802734375,48473300,0.0,0.0,0.0,0.006757916506814787
2020-01-10 00:00:00-05:00,298.33120751452185,298.48615024274386,296.4261352089056,296.8909912109375,53029300,0.0,0.0,0.0,-0.0028817901728785955
2020-01-13 00:00:00-05:00,297.5107715003253,298.9418355342063,297.0823563543286,298.9327392578125,47086800,0.0,0.0,0.0,0.006853557300300572
2020-01-14 00:00:00-05:00,298.4952711557389,299.54351294484616,297.92100945963375,298.47705078125,62832800,0.0,0.0,0.0,-0.0015255476978692784
2020-01-15 00:00:00-05:00,298.38593822376356,299.90816033518473,298.30390480015734,299.151611328125,72056600,0.0,0.0,0.0,0.0022574581043821595
2020-01-16 00:00:00-05:00,300.5278686430947,301.6399230957031,300.29998886032536,301.6399230957031,54050300,0.0,0.0,0.0,0.008283492203881693
2020-01-17 00:00:00-05:00,302.35097758583424,302.7884890679203,301.5761805798231,302.578857421875,95846000,0.0,0.0,0.0,0.0031079308099286607
2020-01-21 00:00:00-05:00,301.62175645504635,302.7885001455664,301.5488471444855,301.9863586425781,77742400,0.0,0.0,0.0,-0.001960082893450732
2020-01-22 00:00:00-05:00,302.84318902456715,303.49038781097767,301.8678844320141,302.0228271484375,48914900,0.0,0.0,0.0,0.0001207548055939256
2020-01-23 00:00:00-05:00,301.3756489009387,302.77939649699647,300.2635941747511,302.36920166015625,51963000,0.0,0.0,0.0,0.0011461916541906092
2020-01-24 00:00:00-05:00,303.0255562651374,303.10758968515563,298.39502145229517,299.6802673339844,87578400,0.0,0.0,0.0,-0.008932661996570168
