expiry,T,days_to_expiry,cp,strike,price,spread,price_source,quote_age_days,volume,openInterest,spot,quoted_spot,forward,discount,r,q,fwd_method,n_parity_pairs,log_moneyness,std_moneyness,iv,contractSymbol,snapshot_utc,model_price,price_error,model_iv,iv_error
2026-08-31,0.03561643835616438,13,C,765.0,10.86,0.09999999999999964,mid,1.9056592573032405,2.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,-0.008309289510942886,-0.37850098261163967,0.12540842233175206,XSP260831C00765000,2026-08-18T08:43:39+00:00,11.409087174797207,0.5490871747972079,0.13548532996759605,0.010076907635843985
2026-08-31,0.03561643835616438,13,C,766.0,10.149999999999999,0.09999999999999964,mid,6.885508794340277,239.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,-0.007002953596887398,-0.31899536225267716,0.12379284598054527,XSP260831C00766000,2026-08-18T08:43:39+00:00,10.797284186980505,0.6472841869805066,0.13547574572655463,0.011682899746009362
2026-08-31,0.03561643835616438,13,C,767.0,9.465,0.08999999999999986,mid,5.689501849895834,1.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,-0.005698321970222485,-0.25956737481902503,0.12229620957152244,XSP260831C00767000,2026-08-18T08:43:39+00:00,10.205242369248936,0.7402423692489357,0.13546868708386106,0.013172477512338618
2026-08-31,0.03561643835616438,13,C,768.0,8.795,0.08999999999999986,mid,4.761307405451389,2.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,-0.0043953901898064794,-0.2002168180098147,0.12072060657735957,XSP260831C00768000,2026-08-18T08:43:39+00:00,9.633181417585035,0.8381814175850355,0.1354641480604863,0.014743541483126718
2026-08-31,0.03561643835616438,13,C,769.0,8.18,0.08000000000000007,mid,1.8980782387847221,19.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,-0.003094153831834758,-0.1409434903139068,0.11975013203186682,XSP260831C00769000,2026-08-18T08:43:39+00:00,9.081268914250415,0.9012689142504158,0.1354621216062756,0.01571198957440878
2026-08-31,0.03561643835616438,13,C,770.0,7.525,0.0699999999999994,mid,1.301145368414352,1.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,-0.0017946084897491736,-0.08174719100576562,0.11770886120959877,XSP260831C00770000,2026-08-18T08:43:39+00:00,8.549619157661027,1.0246191576610268,0.13546259960621862,0.017753738396619853
2026-08-31,0.03561643835616438,13,C,771.0,6.93,0.05999999999999961,mid,1.7474185165624998,1.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,-0.0004967497741491914,-0.022627720141411182,0.11632461816389957,XSP260831C00771000,2026-08-18T08:43:39+00:00,8.038292431854927,1.1082924318549274,0.13546557289187194,0.01914095472797238
2026-08-31,0.03561643835616438,13,C,772.0,6.365,0.07000000000000028,mid,1.2342935165625,5.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,0.0007994266872974041,0.036415121445648145,0.11505798953474483,XSP260831C00772000,2026-08-18T08:43:39+00:00,7.547294723080256,1.1822947230802558,0.13547103125367024,0.020413041718925412
2026-08-31,0.03561643835616438,13,C,773.0,5.825,0.07000000000000028,mid,1.6835990721180554,2.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,0.002093925249943331,0.09538153214846165,0.11380979936929149,XSP260831C00773000,2026-08-18T08:43:39+00:00,7.07657788466247,1.2515778846624697,0.13547896345545835,0.021669164086166856
2026-08-31,0.03561643835616438,13,C,774.0,5.32,0.08000000000000007,mid,1.3763652758217593,1.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,0.0033867502522484,0.15427170959058054,0.11274341674052632,XSP260831C00774000,2026-08-18T08:43:39+00:00,6.626040244973751,1.306040244973751,0.13548935725099076,0.02274594051046444
2026-08-31,0.03561643835616438,13,C,775.0,4.825,0.07000000000000028,mid,1.3934370350810186,1.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,0.004677906015868416,0.21308585063010763,0.11141352119068176,XSP260831C00775000,2026-08-18T08:43:39+00:00,6.195527647151664,1.3705276471516639,0.13550219940235003,0.02408867821166827
2026-08-31,0.03561643835616438,13,C,776.0,4.365,0.07000000000000028,mid,1.6581245350810183,16.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,0.005967396845740085,0.2718241513635649,0.1102492750082672,XSP260831C00776000,2026-08-18T08:43:39+00:00,5.784834903316778,1.4198349033167776,0.13551747570015615,0.025268200691888953
2026-08-31,0.03561643835616438,13,C,777.0,3.92,0.06000000000000005,mid,1.8496986091550924,4.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,0.007255227030168691,0.33048680712988737,0.10888638701622466,XSP260831C00777000,2026-08-18T08:43:39+00:00,5.393707640543425,1.4737076405434255,0.13553517098557707,0.026648783969352413
2026-08-31,0.03561643835616438,13,C,778.0,3.515,0.04999999999999982,mid,1.2214925906365741,12.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,0.008541400840912988,0.38907401251429,0.10777446261944228,XSP260831C00778000,2026-08-18T08:43:39+00:00,5.021844510837752,1.5068445108377522,0.13555526917390012,0.027780806554457846
2026-08-31,0.03561643835616438,13,C,779.0,3.145,0.04999999999999982,mid,1.8369555535995368,1.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,0.009825922533269565,0.44758596135211076,0.10683489622722984,XSP260831C00779000,2026-08-18T08:43:39+00:00,4.668899732966338,1.523899732966338,0.1355777532798304,0.02874285705260056
2026-08-31,0.03561643835616438,13,C,780.0,2.785,0.050000000000000266,mid,1.6325805535995368,16.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,0.011108796346158637,0.5060228467327184,0.10558602640365942,XSP260831C00780000,2026-08-18T08:43:39+00:00,4.3344859302229395,1.5494859302229393,0.13560260544360864,0.030016579039949212
2026-08-31,0.03561643835616438,13,C,781.0,2.465,0.050000000000000266,mid,1.7286337943402776,1.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,0.012390026502207316,0.5643848610033056,0.10462137622004795,XSP260831C00781000,2026-08-18T08:43:39+00:00,4.018177225187372,1.5531772251873726,0.13562980695988858,0.031008430739840623
2026-08-31,0.03561643835616438,13,C,782.0,2.175,0.050000000000000266,mid,1.794467127673611,9.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,0.013669617207832347,0.6226721957726579,0.10376789738098988,XSP260831C00782000,2026-08-18T08:43:39+00:00,3.719512550233759,1.544512550233759,0.13565933830599206,0.03189144092500218
2026-08-31,0.03561643835616438,13,C,783.0,1.9049999999999998,0.050000000000000044,mid,4.7173259239699075,8.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,0.014947572653324503,0.6808850419149978,0.10282497648216252,XSP260831C00783000,2026-08-18T08:43:39+00:00,3.437999131032768,1.5329991310327684,0.13569117917262724,0.032866202690464724
2026-08-31,0.03561643835616438,13,C,784.0,1.66,0.040000000000000036,mid,1.2342935165625,5.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,0.016223897012929166,0.7390235895736553,0.10191556272794187,XSP260831C00784000,2026-08-18T08:43:39+00:00,3.1731160995300343,1.5131160995300343,0.1357253084950688,0.033809745767126934
2026-08-31,0.03561643835616438,13,C,785.0,1.44,0.040000000000000036,mid,1.3934370350810186,2.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,0.017498594444929665,0.7970880281648647,0.10106655932099973,XSP260831C00785000,2026-08-18T08:43:39+00:00,2.924318192883959,1.484318192883959,0.13576170448550856,0.034695145164508834
2026-08-31,0.03561643835616438,13,C,786.0,1.26,0.040000000000000036,mid,1.8689578684143517,10.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,0.01877166909172791,0.8550785463814364,0.10073485139962425,XSP260831C00786000,2026-08-18T08:43:39+00:00,2.691039495554037,1.4310394955540369,0.1358003446647993,0.03506549326517504
2026-08-31,0.03561643835616438,13,C,787.0,1.085,0.030000000000000027,mid,1.8236222202662036,13.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,0.02004312507992451,0.9129953321964076,0.10001962744824983,XSP260831C00787000,2026-08-18T08:43:39+00:00,2.472697183106277,1.387697183106277,0.13584120589823329,0.03582157844998346
2026-08-31,0.03561643835616438,13,C,788.0,0.9199999999999999,0.07999999999999996,mid,1.2567124980439814,1.0,0.0,770.3342101802784,778.5800170898438,771.3830892177326,0.9975149026030734,0.06986072980910717,0.0316574864432284,parity (regression),56,0.02131296652040054,0.9708385728667666,0.09902171632495306,XSP260831C00788000,2026-08-18T08:43:39+00:00,2.2686952282882658,1.3486952282882658,0.13588426442728146,0.036862548102328405
